item_id,runtime
tt10653784,"""60"""
tt10661180,"""90"""
tt10661302,"""45"""
tt10661710,"""112"""
tt10662034,"""22"""
tt10665338,"""105"""
tt10665342,"""111"""
tt1067106,"""96"""
tt10675136,"""85"""
tt1067583,"""122"""
tt10676012,"""109"""
tt1067765,"""97"""
tt1067774,"""109"""
tt10680614,"""248"""
tt10682266,"""103"""
tt1068242,"""113"""
tt10684374,"""22"""
tt1068641,"""107"""
tt1068646,"""128"""
tt1068678,"""103"""
tt1068680,"""104"""
tt10687116,"""93"""
tt10687464,""""""
tt10687506,"""111"""
tt1068953,"""108"""
tt10689614,"""70"""
tt1069238,"""130"""
tt10696784,"""139"""
tt10696896,"""139"""
tt10698174,"""99"""
tt10699362,"""104"""
tt1070874,"""129"""
tt1071358,"""90"""
tt10714856,"""109"""
tt1071804,"""107"""
tt1071812,"""117"""
tt1071880,"""123"""
tt10720914,"""90"""
tt10723416,"""108"""
tt10726424,"""8"""
tt1072755,"""98"""
tt10731032,"""30"""
tt1073105,"""94"""
tt10731256,"""123"""
tt10731768,"""110"""
tt10732104,"""60"""
tt1073241,"""108"""
tt1073507,"""30"""
tt1073510,"""90"""
tt10736580,"""91"""
tt10737918,"""118"""
tt10738536,"""112"""
tt1074213,"""103"""
tt1074638,"""143"""
tt1074929,"""101"""
tt1075110,"""108"""
tt1075114,"""117"""
tt10752004,"""104"""
tt10752770,"""60"""
tt1075417,"""98"""
tt1075419,"""119"""
tt10758074,"""60"""
tt10763820,"""107"""
tt10767168,"""97"""
tt10767748,"""60"""
tt1077258,"""105"""
tt1077262,"""124"""
tt10772662,"""88"""
tt1077368,"""113"""
tt1078188,"""125"""
tt1078588,"""109"""
tt10788750,""""""
tt1078912,"""105"""
tt1078940,"""113"""
tt10793644,"""89"""
tt1079444,"""87"""
tt10795658,"""50"""
tt10796286,"""121"""
tt1080016,"""94"""
tt10801368,"""30"""
tt10801534,"""30"""
tt10802170,"""30"""
tt10808832,"""113"""
tt10810424,"""65"""
tt10810430,"""218"""
tt10813940,""""""
tt10814036,"""30"""
tt10816484,"""115"""
tt1082601,"""105"""
tt10826054,"""25"""
tt1082807,"""89"""
tt1082853,"""94"""
tt1082868,"""89"""
tt1082886,"""99"""
tt10831086,"""93"""
tt10832274,"""105"""
tt1083448,"""91"""
tt1083452,"""106"""
tt1083456,"""90"""
tt10838180,"""148"""
tt1083845,"""85"""
tt10846250,"""227"""
tt10846464,"""280"""
tt10847306,"""67"""
tt1084950,"""113"""
tt1084955,"""98"""
tt1085507,"""105"""
tt1085515,"""92"""
tt10855768,"""111"""
tt10857160,"""35"""
tt10857164,"""271"""
tt10857210,"""23"""
tt1085779,"""92"""
tt1086064,"""91"""
tt1086191,"""30"""
tt1086216,"""101"""
tt10862280,"""22"""
tt1086761,"""44"""
tt1086772,"""117"""
tt10872600,"""148"""
tt1087527,"""90"""
tt10875696,"""50"""
tt1087890,"""99"""
tt10886166,"""114"""
tt10887902,"""80"""
tt10888708,"""100"""
tt10888878,"""368"""
tt10893694,""""""
tt10896634,"""90"""
tt1091191,"""121"""
tt1091722,"""107"""
tt1091909,"""48"""
tt10919290,"""25"""
tt10919380,"""102"""
tt10919420,"""55"""
tt10919486,"""35"""
tt1092016,"""124"""
tt1092026,"""104"""
tt1092082,"""114"""
tt1092633,"""89"""
tt1092634,"""105"""
tt10931784,"""99"""
tt10933680,"""97"""
tt1093369,"""91"""
tt10936342,"""60"""
tt10937180,"""45"""
tt1093824,"""99"""
tt1093842,"""80"""
tt1093908,"""104"""
tt10939214,"""143"""
tt1094229,"""45"""
tt10944486,"""97"""
tt10944596,"""117"""
tt10944760,"""108"""
tt10945288,"""99"""
tt10948716,"""240"""
tt10948718,"""114"""
tt10948746,"""229"""
tt1095174,"""97"""
tt1095217,"""122"""
tt10952782,"""104"""
tt1095442,"""91"""
tt10954600,"""124"""
tt10954652,"""108"""
tt10954984,"""130"""
tt10962368,"""121"""
tt10964530,"""116"""
tt1097013,"""84"""
tt10971022,""""""
tt10971064,"""285"""
tt1097239,"""93"""
tt10975574,"""45"""
tt1097636,"""72"""
tt1097643,"""117"""
tt10982034,"""30"""
tt10985096,"""21"""
tt10985510,"""84"""
tt10986222,"""109"""
tt10986410,"""30"""
tt1099212,"""122"""
tt10994688,"""98"""
tt10999120,"""127"""
tt1100089,"""134"""
tt11000902,"""30"""
tt11003218,"""92"""
tt11006642,"""42"""
tt1101026,"""124"""
tt11015214,"""90"""
tt11024272,"""101"""
tt11032374,"""117"""
tt11032396,"""25"""
tt1103273,"""79"""
tt1103275,"""110"""
tt1103982,"""77"""
tt1103987,"""42"""
tt1104001,"""125"""
tt11040762,"""100"""
tt1104083,"""112"""
tt11040844,"""112"""
tt11041132,"""60"""
tt11041332,"""60"""
tt11043546,"""166"""
tt11044858,"""90"""
tt1104733,"""92"""
tt1104806,"""94"""
tt11052470,"""60"""
tt1105263,"""87"""
tt11052808,"""118"""
tt11054164,"""88"""
tt11055882,"""43"""
tt11057226,"""235"""
tt1105729,"""89"""
tt11057644,"""112"""
tt1106860,"""108"""
tt1107319,"""90"""
tt1107365,"""76"""
tt1107860,"""90"""
tt11079116,"""86"""
tt11079148,"""90"""
tt11080108,"""98"""
tt11081050,"""108"""
tt11083552,"""119"""
tt11083696,"""45"""
tt11084896,"""88"""
tt11087960,"""72"""
tt11091696,"""44"""
tt11092142,"""30"""
tt11095742,"""109"""
tt1109624,"""95"""
tt11100856,"""90"""
tt11110622,"""277"""
tt1111422,"""106"""
tt11116204,"""30"""
tt11116912,"""101"""
tt1111833,"""94"""
tt1111890,"""101"""
tt1111948,"""100"""
tt11121664,"""117"""
tt11125620,"""93"""
tt11126994,"""41"""
tt11127256,"""73"""
tt11127388,""""""
tt11127412,"""46"""
tt11127680,"""92"""
tt11127690,"""94"""
tt1112782,"""104"""
tt11128440,"""100"""
tt11131464,"""97"""
tt1113829,"""208"""
tt11138512,"""137"""
tt11140488,"""85"""
tt11142536,"""114"""
tt11145118,"""116"""
tt1114740,"""91"""
tt11160650,"""86"""
tt11161474,"""126"""
tt1116184,"""94"""
tt11169050,"""95"""
tt11173006,"""60"""
tt11173544,"""118"""
tt1117385,"""104"""
tt1117563,"""75"""
tt1117646,"""93"""
tt11188154,"""104"""
tt11188556,"""46"""
tt11188682,"""45"""
tt11191356,"""89"""
tt1119191,"""93"""
tt11192306,"""42"""
tt11196036,"""111"""
tt1119644,"""46"""
tt1119646,"""100"""
tt11198220,"""11"""
tt11198330,""""""
tt11198810,"""129"""
tt11199410,"""96"""
tt11204094,"""95"""
tt11204260,"""30"""
tt11209212,"""92"""
tt1120945,"""76"""
tt1120985,"""112"""
tt1121096,"""102"""
tt11212198,"""30"""
tt11212276,"""27"""
tt11212572,"""96"""
tt11214590,"""158"""
tt1121794,"""103"""
tt1121931,"""96"""
tt1121977,"""125"""
tt11224358,"""101"""
tt1122836,"""84"""
tt11229780,"""108"""
tt11231226,"""53"""
tt11233960,"""112"""
tt11235772,"""116"""
tt11237708,""""""
tt11238096,""""""
tt1124035,"""101"""
tt1124037,"""139"""
tt1124039,"""105"""
tt11242162,"""113"""
tt11242218,"""107"""
tt11242246,"""43"""
tt1124373,"""45"""
tt1124377,"""134"""
tt1124388,"""105"""
tt1124394,"""83"""
tt11245972,"""114"""
tt11247158,"""30"""
tt11252090,"""45"""
tt11252248,"""101"""
tt11252254,"""422"""
tt11252440,"""95"""
tt1125849,"""109"""
tt1126590,"""106"""
tt1126591,"""119"""
tt1126596,"""99"""
tt1126618,"""107"""
tt11266702,"""45"""
tt11266868,"""89"""
tt11271038,"""133"""
tt1127180,"""99"""
tt11276598,"""89"""
tt1127715,"""96"""
tt11278476,"""90"""
tt1127877,"""101"""
tt1127896,"""120"""
tt11280740,"""55"""
tt11285280,"""90"""
tt11285548,"""60"""
tt11286210,"""98"""
tt11286314,"""138"""
tt11286640,"""96"""
tt11291274,"""107"""
tt1129423,"""122"""
tt1129428,"""84"""
tt1129435,"""112"""
tt1129442,"""104"""
tt1129445,"""111"""
tt11296058,"""106"""
tt1130080,"""108"""
tt1130088,"""94"""
tt11301642,"""50"""
tt11306366,"""45"""
tt11307814,"""86"""
tt1130884,"""138"""
tt1130969,"""104"""
tt1130988,"""97"""
tt11311302,"""51"""
tt11316854,"""124"""
tt11317142,"""77"""
tt1131724,"""98"""
tt1131729,"""135"""
tt1131746,"""25"""
tt1131748,"""89"""
tt11318602,"""187"""
tt1132285,"""104"""
tt1132290,"""43"""
tt11324406,"""519"""
tt1132620,"""152"""
tt1132623,"""134"""
tt1132626,"""92"""
tt11327514,"""95"""
tt11337862,"""104"""
tt11337908,"""545"""
tt1133985,"""114"""
tt1133991,"""100"""
tt11343600,"""342"""
tt11343708,"""23"""
tt1134629,"""98"""
tt11348232,"""89"""
tt11350284,"""89"""
tt1135084,"""107"""
tt1135092,"""116"""
tt1135095,"""93"""
tt1135487,"""125"""
tt1135503,"""123"""
tt1135525,"""99"""
tt11358166,"""83"""
tt11358390,"""93"""
tt1135952,"""106"""
tt1135968,"""100"""
tt1135985,"""109"""
tt11365186,"""134"""
tt1136608,"""112"""
tt1137436,"""105"""
tt1137450,"""107"""
tt11376010,"""97"""
tt11379026,""""""
tt11382384,"""119"""
tt1138489,"""111"""
tt11388278,"""94"""
tt11388406,"""103"""
tt11388580,"""85"""
tt11389748,"""111"""
tt11390036,"""120"""
tt1139282,"""91"""
tt1139319,"""89"""
tt1139328,"""128"""
tt11394180,"""89"""
tt11394182,"""92"""
tt11394296,"""90"""
tt11394298,"""84"""
tt11394332,"""93"""
tt1139797,"""114"""
tt11399896,"""103"""
tt1140100,"""11"""
tt11403434,"""288"""
tt11416746,"""81"""
tt11418452,"""109"""
tt11422728,"""118"""
tt11423214,"""102"""
tt11426572,"""98"""
tt1142977,"""87"""
tt1142988,"""96"""
tt1143110,"""80"""
tt1143143,"""80"""
tt11433956,"""42"""
tt1143896,"""89"""
tt11444366,"""60"""
tt1144539,"""93"""
tt11448076,"""120"""
tt1145144,"""95"""
tt11456054,"""109"""
tt11459366,"""140"""
tt11460580,"""49"""
tt1146438,"""90"""
tt11464826,"""94"""
tt11465278,"""26"""
tt11466222,"""96"""
tt11468254,"""55"""
tt11471892,"""193"""
tt1148204,"""123"""
tt1149362,"""144"""
tt1151309,"""105"""
tt1151359,"""105"""
tt1151410,"""96"""
tt11514780,"""84"""
tt1151915,"""98"""
tt1152282,"""178"""
tt1152397,"""103"""
tt1152398,"""86"""
tt11525188,"""516"""
tt11525644,"""115"""
tt11527058,"""48"""
tt1152758,"""95"""
tt1152822,"""93"""
tt1152836,"""140"""
tt1152850,"""80"""
tt1153053,"""99"""
tt11535228,"""141"""
tt11540284,"""97"""
tt11540726,"""103"""
tt11541872,"""111"""
tt11542214,"""118"""
tt11547014,""""""
tt1155056,"""105"""
tt1155076,"""140"""
tt11555492,"""92"""
tt1155592,"""94"""
tt11558688,"""99"""
tt1156143,"""104"""
tt1156173,"""128"""
tt1156398,"""88"""
tt11564258,"""300"""
tt11564570,"""139"""
tt1156466,"""96"""
tt11569640,"""90"""
tt11569658,"""79"""
tt11570202,"""45"""
tt1157605,"""80"""
tt11576124,"""105"""
tt1157705,"""99"""
tt1158939,"""100"""
tt11595808,""""""
tt1160368,"""108"""
tt1160419,"""155"""
tt1160524,"""98"""
tt11612120,"""52"""
tt1161418,"""89"""
tt11614912,"""86"""
tt11615234,"""300"""
tt11615290,"""119"""
tt11617052,"""91"""
tt11617848,"""45"""
tt1161864,"""114"""
tt11626108,"""92"""
tt11628854,"""92"""
tt11639300,"""90"""
tt11639414,"""23"""
tt11639952,""""""
tt11640018,""""""
tt11640020,""""""
tt11646832,"""58"""
tt11649104,"""144"""
tt11649338,"""84"""
tt1164999,"""148"""
tt11650492,"""30"""
tt11650736,"""14"""
tt11655202,"""116"""
tt11656172,"""98"""
tt11656220,"""99"""
tt11656892,"""143"""
tt11657662,"""83"""
tt11671006,"""110"""
tt1167611,"""103"""
tt1167638,"""117"""
tt1167660,"""101"""
tt11680642,"""41"""
tt11681250,"""110"""
tt11685912,"""60"""
tt11686490,"""85"""
tt11687104,"""89"""
tt11690802,"""23"""
tt11691774,"""30"""
tt11694186,"""60"""
tt11696276,"""91"""
tt11697484,"""93"""
tt11698590,"""50"""
tt11698800,"""96"""
tt11700260,"""115"""
tt11703050,"""97"""
tt11703244,"""97"""
tt1170358,"""161"""
tt11703710,"""124"""
tt11704040,"""48"""
tt11712058,""""""
tt11714334,"""50"""
tt11714672,"""45"""
tt11717394,"""25"""
tt1172049,"""101"""
tt1172206,"""71"""
tt1172233,"""111"""
tt1172570,"""92"""
tt1172571,"""84"""
tt11725900,"""120"""
tt11727866,"""108"""
tt11729298,"""112"""
tt1172991,"""104"""
tt1172994,"""95"""
tt1172998,"""102"""
tt11734264,"""80"""
tt1173687,"""106"""
tt11737520,"""60"""
tt11737794,"""28"""
tt11738792,"""61"""
tt11738830,"""93"""
tt1173907,"""108"""
tt1174042,"""96"""
tt11742798,"""109"""
tt11743610,"""55"""
tt1174730,"""104"""
tt1174732,"""100"""
tt1174954,"""97"""
tt11750282,"""97"""
tt1175491,"""129"""
tt1175506,"""114"""
tt11755740,"""83"""
tt1175709,"""101"""
tt11761176,"""60"""
tt11761194,"""60"""
tt11762434,"""88"""
tt1176251,"""98"""
tt11763296,"""112"""
tt1176724,"""93"""
tt1176740,"""98"""
tt11767484,"""120"""
tt11771270,"""51"""
tt11773810,"""92"""
tt11777738,"""127"""
tt11778118,"""101"""
tt1178663,"""93"""
tt1178665,"""104"""
tt11788956,"""81"""
tt1179025,"""107"""
tt1179031,"""109"""
tt1179034,"""92"""
tt11790674,"""118"""
tt1179069,"""112"""
tt11790780,"""92"""
tt1179258,"""100"""
tt11794642,"""60"""
tt1179794,"""99"""
tt1179891,"""101"""
tt1179904,"""86"""
tt1179933,"""103"""
tt1179947,"""102"""
tt11800658,"""42"""
tt11804152,"""88"""
tt11808942,"""30"""
tt11809034,"""138"""
tt11813216,"""114"""
tt11815682,"""30"""
tt1181614,"""129"""
tt11816814,"""286"""
tt1181791,"""102"""
tt1181795,"""124"""
tt1181840,"""94"""
tt11818430,"""178"""
tt11818818,"""102"""
tt1181917,"""30"""
tt1181927,"""117"""
tt11820950,"""116"""
tt11823076,"""45"""
tt1182345,"""97"""
tt1182350,"""98"""
tt11827628,"""114"""
tt11828492,"""30"""
tt1182921,"""86"""
tt11832046,"""86"""
tt1183251,"""106"""
tt1183374,"""94"""
tt11834150,"""30"""
tt11834592,"""60"""
tt1183665,"""104"""
tt1183732,"""110"""
tt1183911,"""121"""
tt1183919,"""144"""
tt1183921,"""92"""
tt1183923,"""110"""
tt11839500,"""22"""
tt11846996,"""60"""
tt11847410,"""96"""
tt11847842,"""58"""
tt11851548,"""99"""
tt11852724,"""60"""
tt11853378,"""22"""
tt1185416,"""91"""
tt1185418,"""101"""
tt1185431,"""108"""
tt1185616,"""90"""
tt1185834,"""98"""
tt1185836,"""99"""
tt11859012,"""116"""
tt11859542,"""42"""
tt11860336,""""""
tt11861072,"""70"""
tt1186366,"""110"""
tt1186367,"""99"""
tt1186370,"""97"""
tt1186373,"""74"""
tt11866324,"""100"""
tt1186803,"""99"""
tt1186830,"""127"""
tt1187041,"""97"""
tt1187044,"""95"""
tt1187064,"""99"""
tt11871764,"""30"""
tt11874226,"""105"""
tt11875316,""""""
tt1188113,"""90"""
tt11881160,"""96"""
tt1188729,"""108"""
tt1188927,"""584"""
tt1188990,"""90"""
tt11893274,"""89"""
tt1189340,"""118"""
tt11897478,"""117"""
tt11897688,"""35"""
tt11899030,"""57"""
tt1190080,"""158"""
tt1190536,"""84"""
tt11905462,"""103"""
tt11905962,"""113"""
tt1190634,"""60"""
tt1190689,"""27"""
tt11908982,"""98"""
tt11909220,"""24"""
tt11909878,"""103"""
tt1191056,"""44"""
tt1191111,"""161"""
tt11916302,"""90"""
tt11918288,"""80"""
tt11921588,"""25"""
tt1192169,"""22"""
tt1192628,"""107"""
tt11930126,"""120"""
tt1193138,"""109"""
tt1193631,"""107"""
tt11937732,""""""
tt11937816,"""40"""
tt1194173,"""135"""
tt1194238,"""77"""
tt1194263,"""103"""
tt1194417,"""108"""
tt1194616,"""103"""
tt11946300,"""100"""
tt11947248,"""341"""
tt11947264,""""""
tt11947288,"""22"""
tt11947418,"""30"""
tt11952974,"""43"""
tt1195478,"""124"""
tt11958344,"""104"""
tt11958922,"""573"""
tt1195935,"""22"""
tt1196134,"""96"""
tt1196141,"""94"""
tt1196204,"""95"""
tt1196339,"""90"""
tt1196340,"""83"""
tt1196946,"""43"""
tt1196948,"""103"""
tt1196956,"""103"""
tt1197624,"""109"""
tt1197628,"""86"""
tt11976532,"""107"""
tt1198156,"""102"""
tt1198408,"""89"""
tt11989890,"""83"""
tt1199099,"""45"""
tt11991748,"""137"""
tt11992694,"""114"""
tt11997646,"""335"""
tt12003946,"""112"""
tt12004038,"""96"""
tt12004280,"""40"""
tt12005128,"""427"""
tt12005828,"""60"""
tt1201167,"""146"""
tt1201607,"""130"""
tt12024308,"""105"""
tt12026710,"""46"""
tt12031040,"""25"""
tt1204340,"""92"""
tt1204342,"""120"""
tt1204975,"""105"""
tt1205489,"""116"""
tt1205535,"""95"""
tt1205537,"""105"""
tt1205558,"""99"""
tt1206285,"""138"""
tt1206488,"""95"""
tt1206543,"""116"""
tt1206885,"""89"""
tt12074628,"""12"""
tt1209377,"""100"""
tt1210042,"""132"""
tt1210166,"""133"""
tt12106710,"""28"""
tt1210819,"""150"""
tt1210820,"""60"""
tt1211837,"""115"""
tt1211956,"""115"""
tt12121582,"""88"""
tt1212419,"""129"""
tt1212428,"""141"""
tt1212450,"""116"""
tt1213218,"""30"""
tt12133722,"""85"""
tt1213574,"""79"""
tt1213585,"""96"""
tt1213641,"""141"""
tt1213648,"""103"""
tt1213663,"""109"""
tt12137964,"""97"""
tt1214085,"""24"""
tt12141112,"""97"""
tt1214962,"""105"""
tt1216475,"""106"""
tt1216487,"""129"""
tt1216491,"""112"""
tt1216492,"""100"""
tt1216515,"""76"""
tt1216516,"""81"""
tt1216520,"""111"""
tt1217070,"""99"""
tt1217209,"""93"""
tt1217213,"""75"""
tt1217613,"""116"""
tt1217637,"""96"""
tt12187270,""""""
tt1219024,"""43"""
tt12190580,""""""
tt12192190,"""105"""
tt1219289,"""105"""
tt1219342,"""97"""
tt12193804,"""144"""
tt12197698,"""45"""
tt12198014,"""26"""
tt1219827,"""107"""
tt1219836,"""87"""
tt1220198,"""98"""
tt1220214,"""114"""
tt1220617,"""25"""
tt1220634,"""96"""
tt1220888,"""108"""
tt1221208,"""101"""
tt12221748,"""89"""
tt12223548,"""98"""
tt12225230,"""30"""
tt12226632,"""129"""
tt1222815,"""78"""
tt12229370,"""104"""
tt1223236,"""89"""
tt12235718,"""150"""
tt1223934,"""103"""
tt1224366,"""107"""
tt1225822,"""92"""
tt1225901,"""60"""
tt12261776,"""93"""
tt12262116,"""147"""
tt1226229,"""109"""
tt1226232,"""99"""
tt1226236,"""120"""
tt1226240,"""105"""
tt1226271,"""98"""
tt1226273,"""117"""
tt12263384,"""122"""
tt1226681,"""93"""
tt1226753,"""113"""
tt1226766,"""99"""
tt1226774,"""106"""
tt1226837,"""120"""
tt12269504,""""""
tt1227378,"""97"""
tt12274228,"""108"""
tt1227536,"""133"""
tt1227787,"""84"""
tt12286434,"""24"""
tt1228705,"""124"""
tt1228953,"""88"""
tt1228987,"""116"""
tt12292206,"""94"""
tt1229238,"""132"""
tt1229340,"""119"""
tt1229360,"""98"""
tt1229381,"""138"""
tt1229413,"""30"""
tt1229822,"""120"""
tt12298506,"""100"""
tt1230168,"""119"""
tt1230204,"""88"""
tt1230213,"""93"""
tt1230215,"""117"""
tt1230414,"""121"""
tt12306692,"""45"""
tt12311620,"""103"""
tt12311866,"""93"""
tt12312250,"""227"""
tt1231583,"""95"""
tt1231586,"""95"""
tt1231587,"""99"""
tt1232200,"""116"""
tt1232207,"""127"""
tt12327578,"""52"""
tt1232776,"""123"""
tt1232826,"""98"""
tt1232829,"""109"""
tt1232838,"""95"""
tt1233192,"""111"""
tt1233219,"""91"""
tt1233227,"""90"""
tt1233301,"""121"""
tt1233334,"""86"""
tt12335692,"""87"""
tt12343534,"""24"""
tt1234541,"""90"""
tt1234548,"""94"""
tt1234654,"""107"""
tt1234721,"""117"""
tt1235099,"""43"""
tt1235124,"""112"""
tt1235166,"""155"""
tt1235170,"""91"""
tt1235187,"""122"""
tt1235189,"""98"""
tt1235522,"""109"""
tt1235547,"""30"""
tt1235796,"""111"""
tt1235830,"""94"""
tt1235841,"""95"""
tt12361974,"""242"""
tt1236246,"""60"""
tt1236471,"""98"""
tt1236472,"""116"""
tt12369754,"""22"""
tt12374656,"""130"""
tt1237838,"""97"""
tt1238291,"""89"""
tt12383460,"""88"""
tt12392504,"""54"""
tt1239426,"""130"""
tt12397680,"""25"""
tt1240899,"""83"""
tt1240982,"""102"""
tt12411074,"""45"""
tt12412888,"""122"""
tt1241316,"""100"""
tt1241325,"""75"""
tt12415546,"""122"""
tt1242432,"""108"""
tt1242441,"""60"""
tt1242447,"""105"""
tt1242460,"""112"""
tt1242545,"""116"""
tt1242599,"""103"""
tt12427158,"""117"""
tt12427840,"""4"""
tt1243957,"""103"""
tt1244658,"""89"""
tt1244659,"""106"""
tt1244668,"""99"""
tt1244754,"""107"""
tt12447796,"""104"""
tt12448030,"""51"""
tt1245492,"""107"""
tt1245526,"""111"""
tt12474056,"""86"""
tt1247640,"""101"""
tt1247662,"""102"""
tt1247667,"""99"""
tt1247692,"""104"""
tt1247704,"""92"""
tt12477480,"""139"""
tt12483708,"""84"""
tt1248971,"""76"""
tt1249171,"""93"""
tt1249300,"""90"""
tt12501112,"""42"""
tt1250777,"""117"""
tt1251725,"""101"""
tt1251757,"""105"""
tt12519030,"""91"""
tt1252370,"""44"""
tt12530246,"""132"""
tt12536294,"""117"""
tt1253863,"""102"""
tt1253864,"""110"""
tt12538822,"""102"""
tt12540080,"""30"""
tt12545566,"""117"""
tt12550376,"""87"""
tt1255913,"""28"""
tt1255953,"""131"""
tt12572040,"""106"""
tt12573454,"""116"""
tt12578564,"""145"""
tt12579470,"""93"""
tt12580982,"""50"""
tt1258120,"""139"""
tt1258137,"""96"""
tt1258157,"""82"""
tt1258197,"""101"""
tt12585076,"""104"""
tt12588372,"""156"""
tt12588416,""""""
tt1259014,"""113"""
tt12590266,"""24"""
tt12593682,"""127"""
tt1259521,"""95"""
tt1259528,"""140"""
tt1259571,"""130"""
tt1259573,"""100"""
tt1259574,"""102"""
tt1259998,"""78"""
tt1260502,"""83"""
tt1260581,"""93"""
tt12607910,"""85"""
tt12614214,"""35"""
tt12615492,"""6"""
tt12618926,"""123"""
tt1261954,"""97"""
tt1261978,"""92"""
tt1262416,"""111"""
tt12624844,""""""
tt12624928,"""30"""
tt1262981,"""99"""
tt1263670,"""112"""
tt1263750,"""107"""
tt1263778,"""97"""
tt12642764,"""30"""
tt1264904,"""91"""
tt12655436,"""106"""
tt1265998,"""97"""
tt1266020,"""22"""
tt1266029,"""98"""
tt12661338,"""473"""
tt12663250,"""125"""
tt1267160,"""129"""
tt1267295,"""58"""
tt1267297,"""98"""
tt1267379,"""74"""
tt12676006,"""102"""
tt12676326,"""106"""
tt12677870,"""42"""
tt12680508,"""95"""
tt12680684,"""130"""
tt12681586,""""""
tt1268204,"""99"""
tt12682076,"""21"""
tt12682218,"""296"""
tt1268799,"""90"""
tt12688688,"""192"""
tt1270262,"""109"""
tt1270286,"""120"""
tt1270291,"""88"""
tt1270761,"""99"""
tt1270797,"""112"""
tt1270798,"""131"""
tt1270835,"""85"""
tt1270842,"""133"""
tt12708542,""""""
tt12717354,"""25"""
tt12718300,"""98"""
tt12724306,"""79"""
tt1272878,"""109"""
tt1272886,"""96"""
tt12731980,"""99"""
tt1273241,"""76"""
tt1273675,"""165"""
tt1274296,"""102"""
tt12748084,"""268"""
tt12749392,""""""
tt12749596,"""57"""
tt12753120,"""104"""
tt12753698,"""45"""
tt12758060,"""118"""
tt12758486,"""108"""
tt12759100,"""30"""
tt12759400,"""252"""
tt1276104,"""119"""
tt12762512,"""49"""
tt1277737,"""116"""
tt1277953,"""95"""
tt1278340,"""92"""
tt1278379,"""91"""
tt1278469,"""107"""
tt12785720,"""50"""
tt12788488,"""87"""
tt12789558,"""98"""
tt12792418,"""131"""
tt1279935,"""88"""
tt1279972,"""55"""
tt12800524,"""108"""
tt12801262,"""95"""
tt1280558,"""104"""
tt1280567,"""110"""
tt1280822,"""60"""
tt12809988,"""50"""
tt12823454,"""109"""
tt12824750,"""191"""
tt12824922,"""519"""
tt12838766,"""136"""
tt1284575,"""92"""
tt1285016,"""120"""
tt12851396,"""104"""
tt12851512,"""360"""
tt1285309,"""96"""
tt1286039,"""43"""
tt1286130,"""112"""
tt12861508,"""97"""
tt1286537,"""94"""
tt1286821,"""105"""
tt12873562,"""105"""
tt12876132,"""87"""
tt12878838,"""51"""
tt12879632,"""226"""
tt1288376,"""119"""
tt1288558,"""91"""
tt12885852,"""83"""
tt12887536,"""60"""
tt12888462,"""85"""
tt12889404,"""123"""
tt1289401,"""117"""
tt1289403,"""124"""
tt1289406,"""103"""
tt12899886,"""217"""
tt1290138,"""88"""
tt12908110,"""104"""
tt1291150,"""101"""
tt1291547,"""94"""
tt1291566,"""119"""
tt1291570,"""101"""
tt1291580,"""118"""
tt1291584,"""140"""
tt1291652,"""124"""
tt12923632,""""""
tt1292566,"""110"""
tt1292575,"""240"""
tt1292594,"""95"""
tt12929990,"""101"""
tt12930534,"""179"""
tt1293842,"""119"""
tt1293847,"""107"""
tt12938472,""""""
tt12940504,"""50"""
tt12940732,"""28"""
tt1294213,"""90"""
tt1294226,"""108"""
tt1294688,"""93"""
tt1294970,"""83"""
tt1295021,"""75"""
tt1295072,"""113"""
tt1295085,"""90"""
tt12966558,""""""
tt1296898,"""95"""
tt1296899,"""90"""
tt12976224,"""288"""
tt1297754,"""60"""
tt1297919,"""97"""
tt12982370,"""107"""
tt1298644,"""93"""
tt1298649,"""102"""
tt1298650,"""137"""
tt12987894,"""83"""
tt1299365,"""30"""
tt12994356,"""30"""
tt1300563,"""92"""
tt13005652,"""60"""
tt13007592,"""99"""
tt13007904,"""30"""
tt13008036,"""30"""
tt1300851,"""118"""
tt1300854,"""130"""
tt13009160,""""""
tt13018148,"""49"""
tt1301990,"""93"""
tt1302006,"""209"""
tt1302011,"""90"""
tt13024674,"""127"""
tt13024974,"""50"""
tt13029044,"""110"""
tt1303828,"""101"""
tt13044528,""""""
tt13045814,"""23"""
tt13045890,"""96"""
tt13055780,"""106"""
tt13056008,"""87"""
tt13056052,"""129"""
tt1305714,"""89"""
tt1305806,"""129"""
tt1305826,"""11"""
tt13058290,"""79"""
tt13061914,"""118"""
tt13062500,""""""
tt13064634,"""40"""
tt13064902,"""55"""
tt13065386,"""123"""
tt13066182,"""116"""
tt1306980,"""100"""
tt13070602,"""98"""
tt1307068,"""101"""
tt13075042,""""""
tt13075730,"""95"""
tt1307824,"""42"""
tt1307873,"""101"""
tt13079150,"""95"""
tt13081200,"""50"""
tt1308138,"""114"""
tt1308667,"""67"""
tt1308728,"""91"""
tt1308729,"""92"""
tt13087512,"""60"""
tt13087796,"""108"""
tt1309178,"""102"""
tt13095604,"""100"""
tt13107070,"""60"""
tt13109952,"""113"""
tt1311060,"""88"""
tt1311067,"""105"""
tt1311071,"""104"""
tt1311076,"""110"""
tt13111040,"""586"""
tt13111078,"""42"""
tt1311699,"""92"""
tt1312171,"""60"""
tt13130024,"""95"""
tt1313092,"""113"""
tt1313104,"""92"""
tt1313113,"""90"""
